,id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
1467,1532,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1005,0",,69,80005,0,,,,,101,"5144,5171,5151",,,,,,0,1,0,
1468,1533,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1005,0",,69,80005,0,,,,,101,"5172,5173,5151",,,,,,0,1,0,
1469,1534,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1005,0",,0,900026,1,,,1005,,0,,,,,,,0,1,0,
1470,1535,,,0,10004,1,,,,,0,,,,,,,0,1,0,
1471,1536,,,0,10005,1,,,,,0,,,,,,,0,1,0,
1472,1537,,,0,80002,1,,,,,0,,,,,,,0,1,0,
1473,1538,,,0,80005,0,,,,,101,"5106,5104,5179,5101",,,,,,0,1,0,
1474,1539,,,0,900051,1,"-30,-30,0",,,,0,,,,,,,0,0,0,
1475,1540,,,0,900051,1,"-30,-30,0",,,,0,,,,,,,0,0,0,
1476,1541,,,0,900051,1,"-40,-40,0",,,,0,,,,,,,0,0,0,
1477,1542,,,0,900051,1,"-60,-60,0",,,,0,,,,,,,0,0,0,
1478,1543,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10004,0,,,,,0,,,,,,,0,1,0,
1479,1544,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1480,1545,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1481,1546,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,100,101,118",,0,10012,0,,,,,0,,,,,,,0,1,0,
1482,1547,,,0,10009,0,,,,,0,,,,,,,0,1,0,
1483,1548,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,26,39,69",,0,900051,1,"-100,-100,0",,,,0,,,,,,,0,0,0,
1484,1549,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,0,,,,,0,,,,,,,0,1,0,
1485,1550,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1486,1551,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1487,1552,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,26,39,69",,0,10008,0,,,,,0,,,,,,,0,1,0,
1488,1553,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,60,78",,0,10008,0,,,,,0,,,,,,,0,1,0,
1489,1554,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10003,0,,,,,0,,,,,,,0,1,0,
1490,1555,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1491,1556,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1492,1557,,,0,10004,0,,,,,0,,,,,,,0,1,0,
1493,1558,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,101,36,88",,0,900051,1,"-100,-100,0",,,,0,,,,,,,0,0,0,
1494,1559,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,101,36,88",,0,10012,0,,,,,0,,,,,,,0,1,0,
1495,1560,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1496,1561,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,0,,,,,,,0,1,0,
1497,1562,,,0,10027,0,,,,,0,,,,,,,0,1,0,
1498,1563,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,42,66,75",,0,10006,0,,,,,0,,,,,,,0,1,0,
1499,1564,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1500,1565,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10003,0,,,,,0,,,,,,,0,1,0,
1501,1566,,,0,10004,0,,,,,0,,,,,,,0,1,0,
1502,1567,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,42,66,75",,0,900051,1,"-100,-100,0",,,,0,,,,,,,0,0,0,
1503,1568,,,0,10027,0,,,,,0,,,,,,,0,1,0,
1504,1569,,,0,900026,0,,,,,0,,,,,,,0,1,0,
1505,1570,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,23,39,118,85,200",,0,900087,0,,,200,,0,,,,,,,0,1,0,
1506,1571,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10012,0,,,,,0,,,,,,,0,1,0,
1507,1572,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1508,1573,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10009,0,,,,,0,,,,,,,0,1,0,
1509,1574,,,0,900086,0,,,,,102,1,,,,,,0,1,0,
1510,1575,,,0,900035,0,,,,,102,1,,,,,,0,1,0,
1511,1576,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,1,103,36,69",,0,10012,0,,,,,0,,,,,,,0,1,0,
1512,1577,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,1,,,,,0,,,,,,,0,1,0,
1513,1578,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10006,0,,,,,0,,,,,,,0,1,0,
1514,1579,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10017,0,,,,,0,,,,,,,0,1,0,
1515,1580,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,26,42,66,88",,0,10029,0,,,,,0,,,,,,,0,1,0,
1516,1581,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10029,0,,,,,0,,,,,,,0,1,0,
1517,1582,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,0,,,,,0,,,,,,,0,1,0,
1518,1583,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,26,42,66,88",,0,10021,0,,,,,0,,,,,,,0,1,0,
1519,1584,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,36,72,75",,0,900026,1,,,,,0,,,,,,,0,1,0,
1520,1585,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1521,1586,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1522,1587,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,0,,,,,0,,,,,,,0,1,0,
1523,1588,,,0,10027,1,,,,,0,,,,,,,0,1,0,
1524,1589,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10024,0,,,,,0,,,,,,,0,1,0,
1525,1590,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10025,0,,,,,0,,,,,,,0,1,0,
1526,1591,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,23,60,78,135,200",,0,10027,0,,,200,,0,,,,,,,0,1,0,
1527,1592,,,0,900026,1,,,,,0,,1,,,,,0,1,0,
1528,1593,,,0,10024,0,,"1:5,2:10,3:15,4:20,5:25,6:30,7:35,8:40,9:45,10:50,11:55,12:60",,,0,,,,,,,0,1,0,
1529,1594,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10001,0,,,,,103,,,,,,,0,1,0,
1530,1595,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10003,0,,,,,103,,,,,,,0,1,0,
1531,1596,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89",,0,10002,0,,,,,103,,,,,,,0,1,0,
1532,1597,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10002,0,,,,,103,,,,,,,0,1,0,
1533,1598,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10004,0,,,,,103,,,,,,,0,1,0,
1534,1599,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86",,0,10005,0,,,,,103,,,,,,,0,1,0,
1535,1600,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10002,0,,,,,103,,,,,,,0,1,0,
1536,1601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10004,0,,,,,103,,,,,,,0,1,0,
1537,1602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,176,0",,0,10005,0,,,176,,103,,,,,,,0,1,0,
1538,1603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,99,176",,0,10021,0,,,176,,102,2,,,,,,0,1,0,
1539,1604,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10003,0,,,,,103,,,,,,,0,1,0,
1540,1605,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10009,0,,,,,103,,,,,,,0,1,0,
1541,1606,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,182,186,202,0",,0,10007,0,,,"202,182,186",,103,,,,,,,0,1,0,
1542,1607,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,101,182,186,202",,0,10008,0,,,"202,182,186",,103,,,,,,,0,1,0,
1543,1608,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10022,1,,,,,0,,1,,,,,0,1,0,
1544,1609,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10005,0,,,,,103,,,,,,,0,1,0,
1545,1610,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,191,193,0",,0,10006,0,,,"191,193",,103,,,,,,,0,1,0,
1546,1611,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,36,69,103,191,193",,0,900051,1,"-50,-50,0",,"191,193",,0,,,,,,,0,0,0,
1547,1612,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10017,0,,,,,103,,,,,,,0,1,0,
1548,1613,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10012,0,,,,,103,,,,,,,0,1,0,
1549,1614,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,195,176,182,0",,0,900051,1,"-100,-100,0",,"195,176,182",,0,,,,,,,0,0,0,
1550,1615,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,23,118,75,195,176,182",,0,900088,1,,,"195,176,182",,0,,,,,,,0,1,0,
1551,1616,,,0,10002,0,,,,,103,,,,,,,0,1,0,
1552,1617,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10021,0,,,,,0,,,,,,,0,1,0,
1553,1618,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10002,0,,,,,103,,,,,,,0,1,0,
1554,1619,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100",,0,10005,0,,,,,103,,,,,,,0,1,0,
1555,1620,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10009,0,,,,,103,,,,,,,0,1,0,
1556,1621,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10008,0,,,,,103,,,,,,,0,1,0,
1557,1622,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,26",,0,900051,1,"-100,-100,0",,,,0,,,,,,,0,0,0,
1558,1623,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10006,0,,,,,103,,,,,,,0,1,0,
1559,1624,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10017,0,,,,,103,,,,,,,0,1,0,
1560,1625,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,176,186,0",,0,10009,0,,,"176,186",,103,,,,,,,0,1,0,
1561,1626,,,0,10001,0,,,,,103,,,,,,,0,1,0,
1562,1627,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,182,0",,0,900051,1,"-150,-150,0",,,,0,,,,,,,0,0,0,
1563,1628,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10017,0,,,,,103,,,,,,,0,1,0,
1564,1629,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10006,0,,,182,,103,,,,,,,0,1,0,
1565,1630,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,182,0",,0,10008,0,,,182,,103,,,,,,,0,1,0,
1566,1631,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10004,0,,,,,103,,,,,,,0,1,0,
1567,1632,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10005,0,,,,,103,,,,,,,0,1,0,
1568,1633,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,191,193,0",,0,10009,0,,,"191,193",,103,,,,,,,0,1,0,
1569,1634,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,42,69,191,193",,0,10021,0,,,"191,193",,103,,,,,,,0,1,0,
1570,1635,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10025,0,,,,,0,,,,,,,0,1,0,
1571,1636,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10025,0,,,,,0,,,,,,,0,1,0,
1572,1637,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10026,0,,,"195,176,182",,0,,,,,,,0,1,0,
1573,1638,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,195,176,182,0",,0,10026,0,,,"195,176,182",,0,,,,,,,0,1,0,
1574,1639,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,72,78,195,176,182",,0,10028,0,,,"195,176,182",,0,,,,,,,0,1,0,
1575,1640,,,0,10022,1,,,,,0,,,,,,,0,1,0,
1576,1641,,,0,10022,1,,,,,0,,,,,,,0,1,0,
1577,1642,,,0,10022,1,,,,,0,,,,,,,0,1,0,
1578,1643,,,0,10022,1,,,,,0,,,,,,,0,1,0,
1579,1644,,,0,10022,1,,,,,0,,,,,,,0,1,0,
1580,1645,,,0,10004,0,,,,,103,,,,,,,0,1,0,
1581,1646,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,103,,,,,,,0,1,0,
1582,1647,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,186,193,195,28,0",,0,10006,0,,,"28,186,193,195",,103,,,,,,,0,1,0,
1583,1648,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,101,66,85,186,193,195,28",,0,10008,0,,,"28,186,193,195",,103,,,,,,,0,1,0,
1584,1649,,,0,900051,1,"-100,-100,0",,,,0,,1,,,,,0,0,0,
1585,1650,,,0,10022,0,,,,,101,"5805,5806,5807,5808",,,,,,0,1,0,
1586,1651,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10028,0,,,,,0,,,,,,,0,1,0,
1587,1652,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10026,0,,,,,0,,,,,,,0,1,0,
1588,1653,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1,103,60",,0,10025,0,,,,,0,,,,,,,0,1,0,
1589,1654,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10025,1,,,,,0,,,,,,,0,1,0,
1590,1655,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10028,1,,,,,0,,,,,,,0,1,0,
1591,1656,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10026,0,,,,,0,,,,,,,0,1,0,
1592,1657,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,23,118",,0,10030,0,,,,,0,,,,,,,0,1,0,
1593,1658,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10028,0,,,,,0,,,,,,,0,1,0,
1594,1659,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10026,0,,,,,0,,,,,,,0,1,0,
1595,1660,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,26,66,36",,0,10033,0,,,,,0,,,,,,,0,1,0,
1596,1661,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10016,0,,,,,103,,,,,,,0,1,0,
1597,1662,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10018,0,,,,,103,,,,,,,0,1,0,
1598,1663,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,195,0",,0,10016,1,,,195,,0,,,,,,,0,1,0,
1599,1664,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,101,88,195",,0,900026,1,,,195,,0,,,,,,,0,1,0,
1600,1665,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,99,101,88,195",,0,10033,0,,,195,,0,,,,,,,0,1,0,
1601,1666,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,0,,,,,101,"5893,5894,5880,5882,5883",1,,,,,0,1,0,
1602,1667,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,186,191,0",,0,10016,0,,,"186,191",,0,,,,,,,0,1,0,
1603,1668,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,186,191,0",,0,10026,0,,,"186,191",,0,,,,,,,0,1,0,
1604,1669,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,39,72,78,186,191",,0,10033,0,,,"186,191",,0,,,,,,,0,1,0,
1605,1670,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10002,0,,,,,103,,,,,,,0,1,0,
1606,1671,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10006,0,,,186,,103,,,,,,,0,1,0,
1607,1672,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,100,103,69,186",,0,10008,0,,,186,,103,,,,,,,0,1,0,
1608,1673,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,103,,,,,,,0,1,0,
1609,1674,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,191,,103,,,,,,,0,1,0,
1610,1675,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,23,60,36,191",,0,900089,0,,,191,,102,3,1,,,,,0,1,0,
1611,1676,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10005,0,,,,,102,1,,,,,,0,1,0,
1612,1677,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10023,0,,,,,102,1,,,,,,0,1,0,
1613,1678,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,193,0",,0,10017,1,,,193,,0,,,,,,,0,1,0,
1614,1679,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,26,118,88,193",,0,10012,1,,,193,,0,,,,,,,0,1,0,
1615,1680,,,0,10022,0,,,,,102,1,1,,,,,0,1,0,
1616,1681,,,0,10022,0,,,,,102,2,1,,,,,0,1,0,
1617,1682,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10002,0,,,,,0,,,,,,,0,1,0,
1618,1683,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10008,0,,,,,0,,,,,,,0,1,0,
1619,1684,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,176,182,202,0",,0,10012,0,,,"202,176,182",,0,,,,,,,0,1,0,
1620,1685,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,168,42,85,176,182,202",,0,900089,0,,,"202,176,182",,102,1,,,,,,0,1,0,
1621,1686,,,0,10027,0,,,,,0,,,,,,,0,1,0,
1622,1687,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10022,0,,,,,102,1,,,,,,0,1,0,
1623,1688,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10016,0,,,,,0,,,,,,,0,1,0,
1624,1689,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900026,0,,,,,0,,,,,,,0,1,0,
1625,1690,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,10023,0,,,,,102,1,,,,,,0,1,0,
1626,1691,,,0,10001,0,,,,,0,,,,,,,0,1,0,
1627,1692,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10015,0,,,,,0,,,,,,,0,1,0,
1628,1693,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10016,0,,,,,0,,,,,,,0,1,0,
1629,1694,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,900026,0,,,,,0,,,,,,,0,1,0,
1630,1695,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,10031,0,,,,,0,,,,,,,0,1,0,
1631,1696,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10018,1,,,,,0,,,,,,,0,1,0,
1632,1697,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10015,1,,,,,0,,,,,,,0,1,0,
1633,1698,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10016,1,,,,,0,,,,,,,0,1,0,
1634,1699,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88,3,7,11,15,19,31,39,57,43,65,67,71,75,79,89",0,900026,1,,,,,0,,,,,,,0,1,0,
1635,1700,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10004,0,,,,,103,,,,,,,0,1,0,
1636,1701,,"1,5,9,13,17,29,37,55,63,69,73,77,87,2,6,10,14,18,30,38,56,42,64,70,74,78,88",0,10002,0,,,,,103,,,,,,,0,1,0,
