,id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
500,410351,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,0:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,1,,0,410351,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
501,410352,99999,99999,3,1,0;0;0;2000023,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,传送节点,Portal1,"120,-30","-30,0","0,0",,1,410351,0,410353,410352,23,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,【标记】略,本次战役中无法破坏该设施,0,
502,410361,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚,Boomer,"45,130","-30,0","0,0",,1,410361,0,410363,410361,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
503,410362,99999,99999,3,1,0;0;0;2000017,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,EMP手雷,Build_PortableEMP,"65,150","-30,0","0,0",,1,410362,0,410364,410362,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
504,410398,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,不稳定的传送门,Portal3,"60,-20","-30,0","0,0",,1,,0,,,5,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
505,410399,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1",0,0,0,不稳定的传送门,Portal3,"-60,-20","30,0","0,0",,1,,0,,,5,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
506,410501,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,花粉区,Hiding,"0,0","0,0","0,0",,0,,0,,410501,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
507,411001,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
508,411002,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
509,411003,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,9411801,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
510,411004,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
511,411005,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"9411802,9411803,9411804,9411805,9411806,9411807,9411808,9411809,9411810,9411811,9411822,9411823,9411824",,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
512,411006,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000100,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
513,411007,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000300,1010200",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
514,411008,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000700,1010300",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
515,411009,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,乱石堆,Rock_S,"0,120","-30,0","0,0",,1,1000001,1,,1000001,9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中无法破坏该设施,0,
516,411101,99999,99999,1,1,0;9130401;0;9130401,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,【标记】兔子1,Hiding,"50,150","-30,0","0,0",,1,1010100|1010201,1,9411831,"1010100,1020101,1010101",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,0",Hiding;【标记】兔子;0//c0;9130401|Console;控制台;0//c0;2000005,0,,【标记】略,本次战役中无法破坏该设施,0,
517,411102,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台,Console,"40,150","-30,0","0,0",,1,1010101,0,"9411833,9411834,9411835,9411836",,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
518,411103,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,1000056,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
519,411104,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000100,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
520,411105,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
521,411106,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000200,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
522,411107,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
523,411108,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000300,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
524,411109,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
525,411110,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000400,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
526,411111,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,迷兔之洞,Hole,"0,65","0,0","0,0",,0,,0,,1000001,24,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
527,411112,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9411832,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
528,411201,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
529,411202,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
530,411203,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
531,411204,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,9411841,,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
532,411205,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
533,411206,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000100,1020100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
534,411207,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000200,1030300",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
535,411208,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000300,1040300",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
536,411209,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000400,1050400",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
537,411210,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000500,1060100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
538,411211,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,"1000600,1070200",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
539,411212,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,,0,"411800,411801,411802,411803,411808,411809,411810,411811,411816,411817,411818,411819,411824,411825,411826,411827,411832,411833,411836,411837,411840,411841,411842,411843,411844,411845,411846,411847,411848,411849,411850","1020100,1030300,1040300,1050400,1060100,1070200",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
540,411401,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,迷兔之洞,Hole,"0,65","0,0","0,0",,0,,0,,,24,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
541,411402,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"25,75","-30,0","0,0",,1,9410217,0,,9410219,22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
542,411403,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,位面电梯,LiftBlue,"25,75","-30,0","0,0",,1,9410217,0,,9410219,22,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以通向别的楼层。,本次战役中无法破坏该设施,0,
543,411404,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,9411870,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
544,420101,100,100,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",1,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,420111,0,,420100,6,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中可采取的应对手段：//n重装打击,0,
545,420102,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,破旧的控制台,Console,"40,150","-30,0","0,0",,0,,0,420101,1000072,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
546,420103,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1",0,0,0,破旧的控制台,Console,"40,150","-30,0","0,0",,0,,0,,,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
547,420201,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,420211,0,420201,420204,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
548,420202,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】潜行标记,Hiding,"0,0","0,0","0,0",,0,,0,,420200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
549,420203,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,,0,"420202,420203",,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
550,420301,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
551,420302,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
552,420303,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
553,420304,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
554,420305,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
555,420306,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,记忆碎片,Console,"40,150","-30,0","0,0",,0,420301,0,"420301,420302,420303,420304,420305,420306",420300,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
556,420401,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,1000072,0,420401,1000072,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
557,420501,99999,99999,3,1,0;0;0;2000023,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,传送节点,Portal1,"120,-30","-30,0","0,0",,1,,0,420501,420500,23,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
558,420502,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,420512,0,"420504,420512",420502,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
559,420503,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,420513,0,"420504,420513",420503,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
560,420504,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,0,,0,"420514,420515",420505,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
561,420601,99999,99999,3,1,0;0;0;2000023,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,传送节点,Portal1,"120,-30","-30,0","0,0",,1,,0,"420652,420653,420654,420655,420656,420657",420601,23,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
562,420602,99999,99999,3,1,0;0;0;2000023,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,传送节点,Portal1,"120,-30","-30,0","0,0",,1,,0,420611,420600,23,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
563,420603,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,密码箱,Console,"40,150","-30,0","0,0",,0,420613,0,"420613,420623",,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
564,420604,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,密码箱,Console,"40,150","-30,0","0,0",,0,420614,0,"420614,420624",,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
565,420605,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,密码箱,Console,"40,150","-30,0","0,0",,0,420615,0,"420615,420625",,7,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
566,420606,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420602,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
567,420607,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420603,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
568,420608,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420604,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
569,420609,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420605,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
570,420610,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420606,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
571,420611,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,420607,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
572,440000,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440000,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
573,440010,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440010,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
574,440020,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440020,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
575,440030,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440030,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
576,440040,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440040,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
577,440050,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440050,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
578,440060,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440060,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
579,440070,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440070,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
580,440080,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440080,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
581,440090,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440090,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
582,440201,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,440201,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
