,id,gun_id,gun_level,location,position,life,pow,hit,dodge,rate,skill1,skill2,number,equip1,equip2,equip3,skin,eat_lv,if_modification
1639,510700,20143,120,1,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3
1640,510701,20056,120,2,8,550,138,150,46,29,10,10,5,3126,3004,3032,0,120,3
1641,510702,20103,120,3,12,950,20,14,77,30,10,10,5,3044,3044,3044,0,120,3
1642,510703,20101,120,4,14,880,20,17,83,32,10,10,5,3092,3072,3066,0,120,3
1643,510704,20143,120,3,13,1015,20,15,76,34,10,10,5,3040,3072,3066,0,120,3
1644,510705,20056,120,4,8,550,138,150,46,29,10,10,5,3126,3004,3032,0,120,3
1645,510706,20103,120,1,12,950,20,14,77,30,10,10,5,3044,3044,3044,0,120,3
1646,510707,20101,120,2,14,880,20,17,83,32,10,10,5,3092,3072,3066,0,120,3
1647,510800,341,100,1,7,1100,18,11,361,30,10,0,5,3040,3072,3066,0,100,0
1648,510801,357,100,2,8,365,122,168,168,19,10,0,5,3066,3072,3040,0,100,0
1649,510802,361,100,3,9,605,136,244,40,125,10,0,5,3004,3032,3058,0,100,0
1650,510901,20216,120,1,8,540,40,52,48,32,10,0,5,3004,3032,3058,0,120,3
1651,513700,9090,100,1,8,300,32,50,0,33,1,1,1,0,0,0,0,100,0
1652,513701,9091,100,2,7,100,349,82,0,6,1,1,1,0,0,0,0,100,0
1653,513702,9092,100,3,9,600,19,13,0,37,1,1,1,0,0,0,0,100,0
1654,513703,9093,100,4,12,150,33,50,0,17,1,1,1,0,0,0,0,100,0
1655,513704,9094,100,5,14,400,33,0,0,49,1,1,1,0,0,0,0,100,0
1656,9321901,248,100,1,19,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
1657,9321902,1018,100,3,17,400,120,47,135,69,10,0,5,3066,3072,3040,0,100,0
1658,9322001,1019,100,1,18,880,118,13,127,77,10,0,5,0,0,0,0,100,0
1659,9322101,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
1660,9322201,156,100,1,18,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
1661,9322202,93,100,1,18,750,117,13,125,76,10,0,5,0,0,0,0,100,0
1662,9322301,1019,100,1,18,880,118,13,127,57,10,0,5,0,0,0,0,100,0
1663,9322302,1020,100,2,7,450,177,74,82,62,10,0,5,3020,3004,3090,0,100,0
1664,9322303,1018,100,3,13,400,120,47,35,69,10,0,5,3066,3072,3040,0,100,0
1665,9322304,48,100,1,8,440,183,72,76,63,10,0,5,3020,3004,3090,0,100,0
1666,9322401,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
1667,9322402,248,100,1,18,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
1668,9322403,156,100,1,18,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
1669,9322501,1022,100,1,18,1345,123,13,61,58,10,0,5,3066,3072,3040,0,100,0
1670,9322502,1017,100,2,13,425,119,51,117,67,10,0,5,3066,3072,3040,0,100,0
1671,9322503,1021,100,1,8,975,157,27,70,92,10,0,5,3020,3004,0,0,100,0
1672,9322504,248,100,2,13,380,119,43,105,68,10,0,5,3066,3072,3040,0,100,0
1673,9322505,1019,100,1,18,880,118,13,577,77,10,0,5,0,0,0,0,100,0
1674,9322506,1018,100,2,13,400,120,47,285,69,10,0,5,3066,3072,3040,0,100,0
1675,9322507,1020,100,3,9,450,277,174,82,62,10,0,5,3020,3004,3090,0,100,0
1676,9322508,48,100,4,7,440,283,172,76,63,10,0,5,3020,3004,3090,0,100,0
1677,9322509,156,100,1,19,1210,118,12,66,60,10,0,5,3020,3004,3090,0,100,0
1678,9322510,93,100,2,17,750,117,13,125,76,10,0,5,0,0,0,0,100,0
1679,9322601,9081,100,1,13,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
1680,9322602,9082,120,2,8,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
1681,9322603,9083,100,3,12,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
1682,9322604,9084,100,4,9,365,16,48,69,19,1,0,5,3106,3032,3159,0,100,0
1683,9490301,228,100,1,7,1060,18,12,58,24,10,10,5,3040,3072,3066,0,100,0
1684,9490302,312,100,1,7,440,88,70,28,13,10,10,5,3066,3072,3040,0,100,0
1685,9490303,5,100,1,7,350,21,40,81,15,10,0,5,0,0,0,0,100,0
1686,9490401,164,100,1,13,1300,118,61,10,68,10,10,5,3044,3076,3004,0,100,0
