,id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
771,816,增幅胶囊*2,0,0,0,0,0,0,0,0,0,,9-2,,,,,0,,0,,0,,,
772,817,增幅胶囊*3,0,0,0,0,0,0,0,0,0,,9-3,,,,,0,,0,,0,,,
773,818,增幅胶囊*4,0,0,0,0,0,0,0,0,0,,9-4,,,,,0,,0,,0,,,
774,819,替代核心*1,0,0,0,0,0,1,0,0,0,,,,,,,0,,0,,0,,,
775,820,替代核心*2,0,0,0,0,0,2,0,0,0,,,,,,,0,,0,,0,,,
776,821,替代核心*3,0,0,0,0,0,3,0,0,0,,,,,,,0,,0,,0,,,
777,822,人形制造契约*1,0,0,0,0,0,0,0,0,0,,1-1,,,,,0,,0,,0,,,
778,823,装备制造契约*1,0,0,0,0,0,0,0,0,0,,2-1,,,,,0,,0,,0,,,
779,824,快速制造契约*1,0,0,0,0,0,0,0,0,0,,3-1,,,,,0,,0,,0,,,
780,825,快速修复契约*1,0,0,0,0,0,0,0,0,0,,4-1,,,,,0,,0,,0,,,
781,826,快速训练契约*1,0,0,0,0,0,0,0,0,0,,8-1,,,,,0,,0,,0,,,
782,827,初级训练资料*20,0,0,0,0,0,0,0,0,0,,,,,,1-20,0,,0,,0,,,
783,828,初级训练资料*30,0,0,0,0,0,0,0,0,0,,,,,,1-30,0,,0,,0,,,
784,829,初级训练资料*40,0,0,0,0,0,0,0,0,0,,,,,,1-40,0,,0,,0,,,
785,830,中级训练资料*20,0,0,0,0,0,0,0,0,0,,,,,,2-20,0,,0,,0,,,
786,831,中级训练资料*30,0,0,0,0,0,0,0,0,0,,,,,,2-30,0,,0,,0,,,
787,832,中级训练资料*40,0,0,0,0,0,0,0,0,0,,,,,,2-40,0,,0,,0,,,
788,833,高级训练资料*20,0,0,0,0,0,0,0,0,0,,,,,,3-20,0,,0,,0,,,
789,834,高级训练资料*30,0,0,0,0,0,0,0,0,0,,,,,,3-30,0,,0,,0,,,
790,835,高级训练资料*40,0,0,0,0,0,0,0,0,0,,,,,,3-40,0,,0,,0,,,
791,836,校准点券*10,0,0,0,0,0,0,0,0,0,,44-10,,,,,0,,0,,0,,,
792,837,校准点券*20,0,0,0,0,0,0,0,0,0,,44-20,,,,,0,,0,,0,,,
793,838,校准点券*30,0,0,0,0,0,0,0,0,0,,44-30,,,,,0,,0,,0,,,
794,839,电池*20,0,0,0,0,0,0,0,0,0,,506-20,,,,,0,,0,,0,,,
795,840,电池*30,0,0,0,0,0,0,0,0,0,,506-30,,,,,0,,0,,0,,,
796,841,电池*40,0,0,0,0,0,0,0,0,0,,506-40,,,,,0,,0,,0,,,
797,842,UMP45,0,0,0,0,0,0,0,0,0,,,1911,,,,0,,0,,0,,,
798,843,UMP40,0,0,0,0,0,0,0,0,0,,,1912,,,,0,,0,,0,,,
799,844,电子作战强化仪,0,0,0,0,0,0,0,0,0,,,1913,,,,0,,0,,0,,,
800,845,旧时代靶场休息椅,0,0,0,0,0,0,0,0,0,,,1914,,,,0,,0,,0,,,
801,846,UMP40,0,0,0,0,0,0,0,0,102,,,,,,,0,,0,,0,,,
802,847,维尔德MkⅡ,0,0,0,0,0,0,0,0,114,,,,,,,0,,0,,0,,,
803,848,G36C,0,0,0,0,0,0,0,0,104,,,,,,,0,,0,,0,,,
804,849,M99,0,0,0,0,0,0,0,0,128,,,,,,,0,,0,,0,,,
805,850,95式,0,0,0,0,0,0,0,0,129,,,,,,,0,,0,,0,,,
806,851,PKP,0,0,0,0,0,0,0,0,173,,,,,,,0,,0,,0,,,
807,852,物资箱,0,0,0,0,0,0,0,0,0,,100004-1,,,,,0,,0,,0,,,
808,853,<深层映射>虚数迷宫积分榜冠军奖励,0,30000,30000,30000,30000,0,2017,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
809,854,<深层映射>虚数迷宫积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
810,855,<深层映射>虚数迷宫积分榜季军奖励,0,26000,26000,26000,26000,0,1600,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
811,856,<深层映射>虚数迷宫积分榜第4名奖励,0,24000,24000,24000,24000,0,1400,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
812,857,<深层映射>虚数迷宫积分榜第5名奖励,0,22000,22000,22000,22000,0,1200,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
813,858,<深层映射>虚数迷宫积分榜第6名奖励,0,20000,20000,20000,20000,0,1000,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
814,859,<深层映射>虚数迷宫积分榜第7名奖励,0,18000,18000,18000,18000,0,900,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
815,860,<深层映射>虚数迷宫积分榜第8名奖励,0,16000,16000,16000,16000,0,800,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
816,861,<深层映射>虚数迷宫积分榜第9名奖励,0,14000,14000,14000,14000,0,700,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
817,862,<深层映射>虚数迷宫积分榜第10名奖励,0,12000,12000,12000,12000,0,600,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
818,863,<深层映射>虚数迷宫积分榜第11~100名奖励,0,10000,10000,10000,10000,0,500,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
819,864,<深层映射>虚数迷宫积分榜1%~5%奖励,0,9000,9000,9000,9000,0,400,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
820,865,<深层映射>虚数迷宫积分榜6%~10%奖励,0,8000,8000,8000,8000,0,300,0,0,,,,,93,,0,,0,,0,"18-910118,18-0,18-0",,
821,866,<深层映射>虚数迷宫积分榜11%~15%奖励,0,7000,7000,7000,7000,0,200,0,0,,,,,93,,0,,0,,0,"18-0,18-0",,
822,867,<深层映射>虚数迷宫积分榜16%~20%奖励,0,6000,6000,6000,6000,0,150,0,0,,,,,93,,0,,0,,0,"18-0,18-0",,
823,868,<深层映射>虚数迷宫积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,93,,0,,0,,0,18-0,,
824,869,<深层映射>虚数迷宫积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,93,,0,,0,,0,18-0,,
825,870,<深层映射>虚数迷宫积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,,,0,,0,,0,18-0,,
826,871,<深层映射>虚数迷宫积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
827,872,首次装备重型制造奖励,30,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,15-910101,,
828,873,每周绩效：支援专家奖励,50,150,150,150,150,0,0,0,0,,"2-1,3-1",,,,,0,,1,,0,,,
829,874,物资箱*20,0,0,0,0,0,0,0,0,0,,100004-20,,,,,0,,0,,0,,,
830,875,物资箱*30,0,0,0,0,0,0,0,0,0,,100004-30,,,,,0,,0,,0,,,
831,876,物资箱*50,0,0,0,0,0,0,0,0,0,,100004-50,,,,,0,,0,,0,,,
832,877,物资箱*100,0,0,0,0,0,0,0,0,0,,100004-100,,,,,0,,0,,0,,,
833,878,记忆碎片*10,0,0,0,0,0,0,0,0,0,,45-10,,,,,0,,0,,0,,,
834,879,记忆碎片*20,0,0,0,0,0,0,0,0,0,,45-20,,,,,0,,0,,0,,,
835,880,记忆碎片*30,0,0,0,0,0,0,0,0,0,,45-30,,,,,0,,0,,0,,,
836,881,塌缩点-AK12,0,0,0,0,0,0,0,0,0,,,1915,,,,0,,0,,0,,,
837,882,塌缩点-AN94,0,0,0,0,0,0,0,0,0,,,1916,,,,0,,0,,0,,,
838,883,塌缩点-AR15,0,0,0,0,0,0,0,0,0,,,1917,,,,0,,0,,0,,,
839,884,塌缩点-M4A1,0,0,0,0,0,0,0,0,0,,,1918,,,,0,,0,,0,,,
840,885,芭莉斯塔,0,0,0,0,0,0,0,0,204,,,,,,,0,,0,,0,,,
841,886,竞争者,0,0,0,0,0,0,0,0,183,,,,,,,0,,0,,0,,,
842,887,IWS 2000,0,0,0,0,0,0,0,0,148,,,,,,,0,,0,,0,,,
843,888,RFB,0,0,0,0,0,0,0,0,172,,,,,,,0,,0,,0,,,
844,889,S.A.T.8,0,0,0,0,0,0,0,0,188,,,,,,,0,,0,,0,,,
845,890,物资箱*3,0,0,0,0,0,0,0,0,0,,100007-3,,,,,0,,0,,0,,,
846,891,物资箱*6,0,0,0,0,0,0,0,0,0,,100007-6,,,,,0,,0,,0,,,
847,892,物资箱*9,0,0,0,0,0,0,0,0,0,,100007-9,,,,,0,,0,,0,,,
848,893,物资箱*12,0,0,0,0,0,0,0,0,0,,100007-12,,,,,0,,0,,0,,,
849,894,物资箱*15,0,0,0,0,0,0,0,0,0,,100007-15,,,,,0,,0,,0,,,
850,895,物资箱*21,0,0,0,0,0,0,0,0,0,,100007-21,,,,,0,,0,,0,,,
851,896,<塌缩点>马蜂窝积分榜冠军奖励,0,30000,30000,30000,30000,0,2018,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
852,897,<塌缩点>马蜂窝积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
853,898,<塌缩点>马蜂窝积分榜季军奖励,0,26000,26000,26000,26000,0,1600,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
854,899,<塌缩点>马蜂窝积分榜第4名奖励,0,24000,24000,24000,24000,0,1400,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
855,900,<塌缩点>马蜂窝积分榜第5名奖励,0,22000,22000,22000,22000,0,1200,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
856,901,<塌缩点>马蜂窝积分榜第6名奖励,0,20000,20000,20000,20000,0,1000,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
857,902,<塌缩点>马蜂窝积分榜第7名奖励,0,18000,18000,18000,18000,0,900,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
858,903,<塌缩点>马蜂窝积分榜第8名奖励,0,16000,16000,16000,16000,0,800,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
859,904,<塌缩点>马蜂窝积分榜第9名奖励,0,14000,14000,14000,14000,0,700,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
860,905,<塌缩点>马蜂窝积分榜第10名奖励,0,12000,12000,12000,12000,0,600,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
861,906,<塌缩点>马蜂窝积分榜第11~100名奖励,0,10000,10000,10000,10000,0,500,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
862,907,<塌缩点>马蜂窝积分榜1%~5%奖励,0,9000,9000,9000,9000,0,400,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
863,908,<塌缩点>马蜂窝积分榜6%~10%奖励,0,8000,8000,8000,8000,0,300,0,0,,,,,105,,0,,0,,0,"19-910119,19-0",,
864,909,<塌缩点>马蜂窝积分榜11%~15%奖励,0,7000,7000,7000,7000,0,200,0,0,,,,,105,,0,,0,,0,19-0,,
865,910,<塌缩点>马蜂窝积分榜16%~20%奖励,0,6000,6000,6000,6000,0,150,0,0,,,,,105,,0,,0,,0,19-0,,
866,911,<塌缩点>马蜂窝积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,105,,0,,0,,0,19-0,,
867,912,<塌缩点>马蜂窝积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,105,,0,,0,,0,,,
868,913,<塌缩点>马蜂窝积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,105,,0,,0,,0,,,
869,914,<塌缩点>马蜂窝积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
870,915,<塌缩点>马蜂窝积分榜200000积分奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,19-0,,
871,916,物资箱*5,0,0,0,0,0,0,0,0,0,,100007-5,,,,,0,,0,,0,,,
872,917,M4A1,0,0,0,0,0,0,0,0,55,,,,,,,0,,0,,0,,,
873,918,ST AR-15,0,0,0,0,0,0,0,0,57,,,,,,,0,,0,,0,,,
874,919,原始数据样本,0,0,0,0,0,0,0,0,0,,14-10,,,,,0,,0,,0,,,
875,920,纯净数据样本,0,0,0,0,0,0,0,0,0,,15-5,,,,,0,,0,,0,,,
876,921,快速解析契约,0,0,0,0,0,0,0,0,0,,16-1,,,,,0,,0,,0,,,
877,922,有序紊流-AR15,0,0,0,0,0,0,0,0,0,,,2019,,,,0,,0,,0,,,
878,923,有序紊流-HK416,0,0,0,0,0,0,0,0,0,,,2020,,,,0,,0,,0,,,
879,924,有序紊流-SOP,0,0,0,0,0,0,0,0,0,,,2021,,,,0,,0,,0,,,
880,925,有序紊流-UMP45,0,0,0,0,0,0,0,0,0,,,2022,,,,0,,0,,0,,,
881,926,M82A1,0,0,0,0,0,0,0,0,231,,,,,,,0,,0,,0,,,
882,927,M950A,0,0,0,0,0,0,0,0,97,,,,,,,0,,0,,0,,,
883,928,索米,0,0,0,0,0,0,0,0,115,,,,,,,0,,0,,0,,,
884,929,OTs-14,0,0,0,0,0,0,0,0,119,,,,,,,0,,0,,0,,,
885,930,塞伽12型,0,0,0,0,0,0,0,0,160,,,,,,,0,,0,,0,,,
886,931,<有序紊流>飓风营救积分榜冠军奖励,0,30000,30000,30000,30000,0,2018,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
887,932,<有序紊流>飓风营救积分榜亚军奖励,0,28000,28000,28000,28000,0,1800,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
888,933,<有序紊流>飓风营救积分榜季军奖励,0,26000,26000,26000,26000,0,1600,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
889,934,<有序紊流>飓风营救积分榜第4名奖励,0,24000,24000,24000,24000,0,1400,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
890,935,<有序紊流>飓风营救积分榜第5名奖励,0,22000,22000,22000,22000,0,1200,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
891,936,<有序紊流>飓风营救积分榜第6名奖励,0,20000,20000,20000,20000,0,1000,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
892,937,<有序紊流>飓风营救积分榜第7名奖励,0,18000,18000,18000,18000,0,900,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
893,938,<有序紊流>飓风营救积分榜第8名奖励,0,16000,16000,16000,16000,0,800,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
894,939,<有序紊流>飓风营救积分榜第9名奖励,0,14000,14000,14000,14000,0,700,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
895,940,<有序紊流>飓风营救积分榜第10名奖励,0,12000,12000,12000,12000,0,600,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
896,941,<有序紊流>飓风营救积分榜第11~100名奖励,0,10000,10000,10000,10000,0,500,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
897,942,<有序紊流>飓风营救积分榜1%~5%奖励,0,9000,9000,9000,9000,0,400,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
898,943,<有序紊流>飓风营救积分榜6%~10%奖励,0,8000,8000,8000,8000,0,300,0,0,,,,,127,,0,,0,,0,"20-910120,20-0",,
899,944,<有序紊流>飓风营救积分榜11%~15%奖励,0,7000,7000,7000,7000,0,200,0,0,,,,,127,,0,,0,,0,20-0,,
900,945,<有序紊流>飓风营救积分榜16%~20%奖励,0,6000,6000,6000,6000,0,150,0,0,,,,,127,,0,,0,,0,20-0,,
901,946,<有序紊流>飓风营救积分榜21%~30%奖励,0,5000,5000,5000,5000,0,100,0,0,,,,,127,,0,,0,,0,20-0,,
902,947,<有序紊流>飓风营救积分榜31%~40%奖励,0,4000,4000,4000,4000,0,80,0,0,,,,,127,,0,,0,,0,,,
903,948,<有序紊流>飓风营救积分榜41%~50%奖励,0,3000,3000,3000,3000,0,50,0,0,,,,,127,,0,,0,,0,,,
904,949,<有序紊流>飓风营救积分榜51%~100%奖励,0,2000,2000,2000,2000,0,50,0,0,,,,,,,0,,0,,0,,,
905,950,<有序紊流>飓风营救积分榜88888积分奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,20-0,,
906,951,AK12的摩托车,0,0,0,0,0,0,0,0,0,,,1921,,,,0,,0,,0,,,
907,952,AN94的摩托车,0,0,0,0,0,0,0,0,0,,,1922,,,,0,,0,,0,,,
908,953,AR15的摩托车,0,0,0,0,0,0,0,0,0,,,1923,,,,0,,0,,0,,,
909,954,M4A1的摩托车,0,0,0,0,0,0,0,0,0,,,1924,,,,0,,0,,0,,,
910,955,HS-2000,0,0,0,0,0,0,0,0,250,,,,,,,0,,0,,0,,,
911,956,Px4 风暴,0,0,0,0,0,0,0,0,233,,,,,,,0,,0,,0,,,
912,957,C-MS,0,0,0,0,0,0,0,0,213,,,,,,,0,,0,,0,,,
913,958,K2,0,0,0,0,0,0,0,0,194,,,,,,,0,,0,,0,,,
914,959,AA-12,0,0,0,0,0,0,0,0,163,,,,,,,0,,0,,0,,,
915,960,IWS 2000,0,0,0,0,0,0,0,0,148,,,,,,,0,,0,,0,,,
916,961,舞会休止符Ver.特典,0,0,0,0,0,0,0,0,0,,,3108,,,,0,,0,,0,,,
917,962,灯火下的女王Ver.特典,0,0,0,0,0,0,0,0,0,,,3109,,,,0,,0,,0,,,
918,963,每日特惠礼包,0,0,0,0,0,0,0,0,0,,506-100,,,,"1-600,2-300,3-150",0,,0,,0,,,
919,964,设定集II特典,0,0,0,0,0,0,0,0,0,,,,522-1,,,0,,0,,0,,,
920,965,每日特惠礼包,0,0,0,0,0,0,0,0,0,,"506-100,44-100",,,,3-150,0,,0,,0,,,
921,966,首次登陆礼包,0,1000,1000,1000,1000,2,0,0,0,,"1-2,3-2,4-2",,,,,0,,0,,0,,,
922,967,初级训练资料*50,0,0,0,0,0,0,0,0,0,,,,,,1-50,0,,0,,0,,,
923,968,中级训练资料*50,0,0,0,0,0,0,0,0,0,,,,,,2-50,0,,0,,0,,,
924,969,高级训练资料*50,0,0,0,0,0,0,0,0,0,,,,,,3-50,0,,0,,0,,,
925,970,G36-小小招待员,0,0,0,0,0,0,0,0,0,,,,905-1,,,0,,0,,0,,,
926,971,M37-盛夏巡礼者,0,0,0,0,0,0,0,0,0,,,,1105-1,,,0,,0,,0,,,
927,972,M249 SAW-北极狐,0,0,0,0,0,0,0,0,0,,,,1301-1,,,0,,0,,0,,,
928,973,FNC-偷走重要的糖果,0,0,0,0,0,0,0,0,0,,,,1406-1,,,0,,0,,0,,,
929,974,OTs-44-森林中的小驯鹿,0,0,0,0,0,0,0,0,0,,,,1608-1,,,0,,0,,0,,,
930,975,3周年福袋,0,0,0,0,0,0,520,0,0,,"15-500,44-1000,100022-1,7-1,41-100,13-1",,,,,0,,0,Bumdle_package,0,,,
931,976,心智升级礼包,0,0,0,0,0,10,0,0,0,,45-300,,,,,0,,0,,0,,,
932,977,星之茧Ver.特典,0,0,0,0,0,0,0,0,0,,,3111,,,,0,,0,,0,,,
933,978,酒保联动签到-吧台拍照立牌,0,0,0,0,0,0,0,0,0,,,3110,,,,0,,0,,0,,,
934,979,酒保联动签到纯净样本*100,0,0,0,0,0,0,0,0,0,,15-100,,,,,0,,0,,0,,,
935,980,人形：多萝西·海兹,0,0,0,0,0,0,0,0,1019,,,,,,,0,,0,,0,,,
936,981,人形：阿尔玛·阿玛斯,0,0,0,0,0,0,0,0,1021,,,,,,,0,,0,,0,,,
937,982,达娜专属装备：机械手臂,0,0,0,0,0,0,0,0,0,,,,,145,,0,,0,,0,,,
938,983,多萝西专属装备：MIRD5级弹药,0,0,0,0,0,0,0,0,0,,,,,146,,0,,0,,0,,,
939,984,赛伊专属装备：白骑士制式铠甲,0,0,0,0,0,0,0,0,0,,,,,147,,0,,0,,0,,,
940,985,史黛拉专属装备：电子义眼,0,0,0,0,0,0,0,0,0,,,,,148,,0,,0,,0,,,
941,986,阿尔玛专属装备：机械义手,0,0,0,0,0,0,0,0,0,,,,,149,,0,,0,,0,,,
942,987,妖精：安娜格雷姆,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,1007-0,,
943,988,白骑士重拳出击，铁血最后残党顺利落网！,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n一直以来，铁血的残余分子都试图对格里芬城进行破坏行动。多萝西总理自上任以来始终致力于彻底清除这一威胁，就在截稿前十分钟我们得到消息，这一目标已取得决定性的进展。//n“我们成功捕获了最后的铁血头目，铁血势力至此已经彻底瓦解。”隶属于白骑士精锐的闪电战部队队长杰里科接受采访时称，“我们马上就能通过建筑师定位铁血主脑的位置，请大家安心。”但杰里科队长拒绝透露更多的信息或证据。//n//n虽然这一消息十分值得高兴，但铁血真的存在过吗？格里芬城许多人形对此表示怀疑。//n//n//n……//n//n“……指挥官，我们突然收到了一条新闻推送……格里芬城？白骑士？那是什么？是谁写的小说吗？还是什么人的恶作剧？”,0,,0,,,
944,989,格里芬城南半球生活指南之VA-11酒吧,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n还在抱怨南半球的格里芬城的乏味生活，只能和自动售货机做朋友？那么你应该更多地了解一下VA-11酒吧。它虽然藏在不起眼的巷子里，店内又总是带著奇怪的清洁剂味，但只要能找到并踏进去，任何人都会深深地为它的气氛所着迷。//n//n负责酒吧运营的老板吉尔（Jill）是一个相当积极的人，总是对生活充满思考，你能告诉他你藏在心底最深的困扰，并且还不用担心在隔天的报纸上看到它。若是你有满腹的心事无处倾泄，VA-11里从轻松惬意的Sugar Rush到让人为生活感叹的Gut Punch，一切就都是为你准备的。//n//n特此提醒，如果那里唯一的酒保吉莲（Gillian）有好好留在工位上，那么作为老板的吉尔就不会在吧台后为人调酒，吉尔不喜欢别人问她这个问题。,0,,0,,,
945,990,游行现场爆发骚乱，失踪人口回归吓跑总理！,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n在愤怒的公民们数次发起游行后，多萝西总理终于在今日公开就异常天气“沙雨”持续三年之事接受质询。在质询会途中，曾确认失踪的本市原住民出现，并用违法手段操纵原格里芬人形发动恐怖袭击。多萝西总理进入财阀大楼躲避，现场的具体伤亡情况仍在统计中。//n这位敢于公然扰乱秩序的住民已被确认为原格里芬市民首富史黛拉·星井，但其使用的手段是否为传说中的伞病毒，目前尚无法盖棺定论。//n截止发稿时混乱仍未平息，本报也将继续关注事态进展。,0,,0,,,
946,991,白骑士突发叛乱，多萝西总理失踪！,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n本报记者在稍早时收到消息，白骑士基地突发异常情况。据相关人员透露，基地内的白骑士全部失去控制，而格里芬城的多萝西总理、制造骚乱的史黛拉·星井与白骑士的精锐队长杰里科目前均下落不明。目前政府仍未对此发表任何公告。//n骚乱已逐渐扩散至全市，本报在此敬告市民们谨慎出行，且无论家中还是户外，请随时做好防范准备。//n//n//n……//n“指挥官，这是今天收到的第四封奇怪的新闻了，完全找不到邮件的发送人……会是谁发来的呢？”//n“总之，我已经按您的命令，联络16Lab进行排查啦。相信很快就会有结果的！”,0,,0,,,
947,992,白骑士精锐队长已获救，多萝西总理再度现身,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n本日稍早发生的骚乱仍在继续。不过本报现场记者刚刚收到最新消息，白骑士队长杰里科已成功获救，参与救援的人员包括大满贯摔角明星达娜·赞恩，与之前失踪多年的黑客阿尔玛·阿玛斯。杰里科队长目前已经在着手反击失控的白骑士机甲，混乱形势可望迅速得到控制。//n//n现场也有市民证言称，曾目击到多萝西总理与本市原住民首富史黛拉，在白骑士成员的保护下回到广场向民众演讲。＂我决定誓死追随多萝西总理，我绝不会错过任何总理大人的周边手办、签名跟握手券！＂一位声称在现场看到了多萝西总理的市民兼保安如此表示。,0,,0,,,
948,993,VA-11酒吧员工竟是叛乱共犯？！,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n白骑士叛乱渐渐平息，但官方对此发表的声明却相当离奇。市政府宣称，代号VA-11的酒馆老板朱莉安·斯汀雷（化名吉尔），及其雇佣的酒保吉莲（曾为本报记者的G28化名）窝藏了这次叛乱事件的首脑“安娜·格雷姆”。《大视界》一向坚持提供给读者正确、优质的报导，对于预设立场的政府宣传信息表示强烈谴责。此外，G28已经从本报离职，《大视界》不为其任何行动与发言负责。//n//n——你们都知道事情是怎么回事，现场那么多人都看在眼里！总编您要睁眼说瞎话就请便吧，我知道审稿的都是些低薪且超时工作的实习生。要是这一段没被掐掉，就说明我赌对了！//n（新闻最后留下了一个手写的大写字母“K”）,0,,0,,,
949,994,世界末日降临……？！,0,0,0,0,0,0,0,0,0,,,,,,,0,作者 Lana Smithee//n//n格里芬城的阴谋论者要失望了，失踪的多萝西总理已联系本社，表示自己并未遭受胁迫或绑架。但期望着天下大乱的读者不要太早沮丧，总理随后便与稍早前引发大型混乱的史黛拉‧星井共同向格里芬城发表重大声明，声明中宣称这个世界的末日即将来临，请大家做好记忆备份的准备。//n//n史黛拉‧星井在使用了伞病毒冲击本日的游行现场后，现在却与多萝西总理站在了同一边。她们声称的世界末日，会是暴风、雪灾、强降雨、洪水甚至陨石坠落的那种传统意义上的末日吗？还是说另有重大隐情？//n//n格里芬城居民MP5接受采访时表示：“我们又没什么好怕的，不过就是世界末日。”，“只有一条命的原住民们才该担心这个啦。”另一位居民海盗补充道。,0,,0,,,
950,995,给指挥官的一封信,0,0,0,0,0,0,0,0,0,,,,,,,0,格里芬的指挥官：//n嘿，南半球好……好吧，阿尔玛说我一定要好好打个招呼，所以我特地过来一趟，入乡随俗，哈。//n她们坚持要我来问候一下，我想现在刚刚好是时候，首先我得感谢你和格琳娜小姐愿意让我们留在这里。我是说，我很高兴……毕竟格里芬确实是个很不错的地方，调酒原料也很充足，而且格琳娜小姐真的非常热情，虽说她拿来的合同有很多……耐人寻味的语言技巧，但我们确信能和这里的每个人类和人形愉快相处，并且灌醉她们。//n还有，请忘记合同上标注的我的名字吧，叫我吉尔就好了。吉尔，J，I，L，L，请·您·记·住·这·一·点。最后，祝你和你的家人健康快乐，也祝我们的新生活愉快。如果你想要一个调制饮料改变人生的时间，你知道我就在咖啡厅。//n//n——吉尔·斯汀雷,0,,0,,,
951,996,宠物：柴犬拉德,0,0,0,0,0,0,0,0,0,,,2039,,,,0,,0,,0,,,
952,997,每日特惠礼包,0,0,0,0,0,0,0,0,0,,506-100,,,,"1-600,2-300,3-150",0,,0,,0,,,
953,998,家具：永夜酒架,0,0,0,0,0,0,0,0,0,,,3109,,,,0,,0,,0,,,
954,999,家具：天球仪,0,0,0,0,0,0,0,0,0,,,2001,,,"2-150,3-100",0,,0,,0,,,
955,1000,第10波检查点演习补给,0,300,300,300,100,0,5,0,0,,44-5,,,,,0,,0,Bumdle_black,0,,,
956,1001,第20波检查点演习补给,0,600,600,600,200,0,5,0,0,,44-10,,,,,0,,0,Bumdle_blue,0,,,
957,1002,第30波检查点演习补给,0,900,900,900,300,0,10,0,0,,44-15,,,,,0,,0,Bumdle_brown,0,,,
958,1003,第40波检查点演习补给,0,1200,1200,1200,400,0,10,0,0,,44-20,,,,,0,,0,Bumdle_indigo,0,,,
959,1004,第50波检查点演习补给,0,1500,1500,1500,500,0,15,0,0,,44-25,,,,,0,,0,Bumdle_navy,0,,,
