,id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
1101,118703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102,118704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1103,118800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1104,118801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1105,118802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1106,118803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1107,118804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1108,118805,wait,-1,sing,"|3,*118801|3,*118802|3,*118803|3,*118804|3,*118805|3,*118806|3,*118807|3,*118808",0,0,0,0,,,,1,0.0,,0,0,,
1109,118806,wait,162188,0,"Emoji__1101,Emoji_0202,Emoji_1724,Emoji_1726,Emoji_1759,,,",0,0,0,0,,,,1,0.0,,0,0,,
1110,118900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1111,118901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1112,118902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1113,118903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1114,118904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1115,119000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1116,119001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1117,119002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1118,119003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1119,119004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1120,119100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1121,119101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1122,119102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1123,119103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1124,119104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1125,119200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1126,119201,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1127,119202,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
1128,119203,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1129,119204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1130,119300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1131,119301,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1132,119302,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1133,119303,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1134,119304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1135,119400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1136,119401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1137,119402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1138,119403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1139,119404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1140,119405,wait,-1,sing,"|3,*119401|3,*119402|3,*119403|3,*119404|3,*119405|3,*119406|3,Emoji__1101",0,0,0,0,,,,1,0.0,,0,0,,
1141,119500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1142,119501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1143,119502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1144,119503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1145,119504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1146,119600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1147,119601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1148,119602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1149,119603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1150,119604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1151,119605,wait,-1,sing,"|3,*119601|3,*119602|3,*119603|3,*119604|3,*119605|3,*119606|3,*119607|3,*119608|3,*119609|3,*119610",0,0,0,0,,,,1,0.0,,0,0,,
1152,119700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1153,119701,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1154,119702,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
1155,119703,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1156,119704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1157,119800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1158,119801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1159,119802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1160,119803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1161,119804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1162,119900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1163,119901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1164,119902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1165,119903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1166,119904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1167,120000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1168,120001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1169,120002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1170,120003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1171,120004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1172,120100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1173,120101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1174,120102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1175,120103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1176,120104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1177,120200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1178,120201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1179,120202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1180,120203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1181,120204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1182,120205,wait,20297,0,"Emoji_1715,Emoji_1721,Emoji__1005,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1183,120300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1184,120301,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1185,120302,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1186,120303,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1187,120304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1188,120400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1189,120401,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1190,120402,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1191,120403,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1192,120404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1193,120500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1194,120501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1195,120502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1196,120503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1197,120504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1198,120505,wait,205206,0,"Emoji_1735,Emoji_1731,Emoji_1742,Emoji_1710,Emoji_1737,,,",0,0,0,0,,,,1,0.0,,0,0,,
1199,120600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1200,120601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1201,120602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1202,120603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1203,120604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1204,120605,wait,205206,0,"Emoji_1713,Emoji_1719,Emoji_0302,Emoji__1502,Emoji__1304,,,",0,0,0,0,,,,1,0.0,,0,0,,
1205,120700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1206,120701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1207,120702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1208,120703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1209,120704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1210,120800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1211,120801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1212,120802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1213,120803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1214,120804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1215,120900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1216,120901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1217,120902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1218,120903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1219,120904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1220,121000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1221,121001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1222,121002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1223,121003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1224,121004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1225,121100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1226,121101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1227,121102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1228,121103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1229,121104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1230,121200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1231,121201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1232,121202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1233,121203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1234,121204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1235,121300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1236,121301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1237,121302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1238,121303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1239,121304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1240,121400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1241,121401,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1242,121402,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1243,121403,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1244,121404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1245,121500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1246,121501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1247,121502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1248,121503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1249,121504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1250,121600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1251,121601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1252,121602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1253,121603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1254,121604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1255,121700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1256,121701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1257,121702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1258,121703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1259,121704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1260,121800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1261,121801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1262,121802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1263,121803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1264,121804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1265,122000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1266,122001,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1267,122002,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1268,122003,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1269,122004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1270,122100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1271,122101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1272,122102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1273,122103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1274,122104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1275,122200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1276,122201,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1277,122202,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1278,122203,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1279,122204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1280,122300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1281,122301,wait,0,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1282,122302,wait,1,0,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205",0,0,0,0,,,,1,0.0,,0,0,,
1283,122303,sit,-1,sit,"Emoji_0201,Emoji_0202,Emoji_0203,Emoji_0204,Emoji_0205,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1284,122304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1285,122400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1286,122401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1287,122402,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1288,122403,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1289,122404,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1290,122500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1291,122501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1292,122502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1293,122503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1294,122504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1295,122600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1296,122601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1297,122602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1298,122603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1299,122604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1300,122700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1301,122701,wait,0,0,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__0506,,,",0,0,0,0,,,,1,0.0,,0,0,,
1302,122702,wait,1,0,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__1204,,,",0,0,0,0,,,,1,0.0,,0,0,,
1303,122703,sit,-1,sit,"Emoji_0101,Emoji_0102,Emoji__0503,Emoji__1209,,,",0,0,0,0,,,,1,0.0,,0,0,,
1304,122704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1305,122800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1306,122801,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1307,122802,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1308,122803,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1309,122804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1310,122805,sp_ativeR,-1,paly_drum,"Emoji__1203,Emoji__1001,Emoji__1010,Emoji__1008,,,",0,0,0,0,,UI_Taiko,,1,0.0,,0,0,,
1311,122900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1312,122901,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1313,122902,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1314,122903,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1315,122904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1316,123000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1317,123001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1318,123002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1319,123003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1320,123004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1321,123100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1322,123101,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1323,123102,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1324,123103,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1325,123104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1326,123200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1327,123201,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1328,123202,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1329,123203,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1330,123204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1331,123300,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1332,123301,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1333,123302,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405",0,0,0,0,,,,1,0.0,,0,0,,
1334,123303,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1335,123304,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1336,123400,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1337,123401,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,,,,,",0,0,0,0,,,,1,0.0,,0,0,,
